1543;1000000000000001169;9816000090;000025;1;1043;900122;1000000018;A100;"2;000";CJ;0000002806
1543;1000000000000001169;9816000090;000026;1;1043;900123;1000000018;A100;"2;000";CJ;0000002806
1551;1000000000000001177;9816000149;000001;1;1043;900129;1000000018;A100;"7;000";CJ;0000002810
1551;1000000000000001177;9816000149;000002;1;1043;900130;1000000018;A100;"4;000";CJ;0000002812
1551;1000000000000001177;9816000149;000003;1;1043;900131;1000000018;A100;"12;000";CJ;0000002814
1551;1000000000000001177;9816000149;000004;1;1043;900132;1000000018;A100;"2;000";CJ;0000002816
1551;1000000000000001177;9816000149;000005;1;1043;900133;1000000018;A100;"4;000";CJ;0000002818
1551;1000000000000001177;9816000149;000006;1;1043;900134;1000000018;A100;"2;000";CJ;0000002820
1551;1000000000000001177;9816000149;000026;1;1043;900129;1000000018;A100;"27;000";CJ;0000002814
1551;1000000000000001177;9816000149;000027;1;1043;900129;1000000018;A100;"8;000";CJ;0000002818
1551;1000000000000001177;9816000149;000028;1;1043;900130;1000000018;A100;"3;000";CJ;0000002820
1551;1000000000000001177;9816000149;000029;1;1043;900130;1000000018;A100;"3;000";CJ;0000002814
1551;1000000000000001177;9816000149;000030;1;1043;900130;1000000018;A100;"3;000";CJ;0000002820
1551;1000000000000001177;9816000149;000031;1;1043;900132;1000000018;A100;"5;000";CJ;0000002820
1557;1000000000000001183;9816000155;000001;1;1043;900135;1000000018;A100;"12;000";CJ;0000002822
1557;1000000000000001183;9816000155;000002;1;1043;900136;1000000018;A100;"22;000";CJ;0000002824
1557;1000000000000001183;9816000155;000003;1;1043;900137;1000000018;A100;"4;000";CJ;0000002826
1557;1000000000000001183;9816000155;000004;1;1043;900138;1000000018;A100;"4;000";CJ;0000002828
1557;1000000000000001183;9816000155;000005;1;1043;900139;1000000018;A100;"4;000";CJ;0000002830
1557;1000000000000001183;9816000155;000006;1;1043;900140;1000000018;A100;"3;000";CJ;0000002832
1557;1000000000000001183;9816000155;000032;1;1043;900135;1000000018;A100;"23;000";CJ;0000002830
1557;1000000000000001183;9816000155;000033;1;1043;900137;1000000018;A100;"8;000";CJ;0000002830
1589;1000000000000001214;9816000016;000001;1;129;000001;1000000017;A100;"72;000";CJ;0000002864
1590;1000000000000001215;9816000018;000001;1;130;000001;1000000017;A100;"33;000";CJ;0000002869
1590;1000000000000001215;9816000018;000002;1;;000002;1000000017;A100;"17;000";CJ;0000002871
1590;1000000000000001215;9816000018;000003;1;;000003;1000000017;A100;"22;000";CJ;0000002873
1593;1000000000000001218;9816000019;000001;1;80001415;900006;1000000001;A100;"80;000";CJ;0000002876
1594;1000000000000001219;9816000020;000001;1;80001415;900007;1000000001;A100;"80;000";CJ;0000002879
1595;1000000000000001220;9816000021;000001;1;135;000001;1000000017;A100;"72;000";CJ;0000002881
1596;1000000000000001221;9816000023;000001;1;136;000001;1000000017;A100;"7;000";CJ;0000002883
1596;1000000000000001221;9816000023;000002;1;;000002;1000000017;A100;"65;000";CJ;0000002885
1598;1000000000000001223;9816000024;000001;1;138;000001;1000000028;A100;"18;000";CJ;0000002887
1598;1000000000000001223;9816000024;000002;1;;000002;1000000028;A100;"46;000";CJ;0000002889
1598;1000000000000001223;9816000024;000003;1;;000003;1000000028;A100;"4;000";CJ;0000002891
1598;1000000000000001223;9816000024;000004;1;;000004;1000000028;A100;"12;000";CJ;0000002893
1603;1000000000000001228;9816000025;000001;1;142;000001;1000000036;A100;"29;000";CJ;0000002895
1603;1000000000000001228;9816000025;000002;1;;000002;1000000036;A100;"26;000";CJ;0000002897
1603;1000000000000001228;9816000025;000003;1;;000003;1000000036;A100;"17;000";CJ;0000002899
1607;1000000000000001232;9816000027;000001;1;145;000001;1000000017;A100;"72;000";CJ;0000002901
1608;1000000000000001233;9816000028;000001;1;80001415;900008;1000000001;A100;"15;000";CJ;0000002903
1608;1000000000000001233;9816000028;000002;1;80001415;900009;1000000001;A100;"1;000";CJ;0000002905
1608;1000000000000001233;9816000028;000003;1;80001415;900010;1000000001;A100;"1;000";CJ;0000002907
1608;1000000000000001233;9816000028;000004;1;80001415;900010;1000000001;A100;"49;000";CJ;0000002907
1608;1000000000000001233;9816000028;000005;1;80001415;900010;1000000001;A100;"14;000";CJ;0000002907
1611;1000000000000001236;9816000033;000001;1;149;000001;1000000001;A100;"1;000";CJ;0000002909
1611;1000000000000001236;9816000033;000002;1;;000002;1000000001;A100;"79;000";CJ;0000002911
1613;1000000000000001238;9816000034;000001;1;151;000001;1000000018;A100;"80;000";CJ;0000002914
1615;1000000000000001240;9816000035;000001;1;80001415;900011;1000000001;A100;"8;000";CJ;0000002916
1615;1000000000000001240;9816000035;000002;1;80001415;900012;1000000001;A100;"11;000";CJ;0000002918
1615;1000000000000001240;9816000035;000003;1;80001415;900013;1000000001;A100;"61;000";CJ;0000002920
1618;1000000000000001243;9816000036;000001;1;80001415;900014;1000000001;A100;"8;000";CJ;0000002922
1618;1000000000000001243;9816000036;000002;1;80001415;900015;1000000001;A100;"8;000";CJ;0000002924
1618;1000000000000001243;9816000036;000012;1;80001415;900015;1000000001;A100;"64;000";CJ;0000002924
1620;1000000000000001245;9816000037;000001;1;80001415;900016;1000000001;A100;"80;000";CJ;0000002927
1621;1000000000000001246;9816000038;000001;1;158;000001;1000000001;A100;"1;000";CJ;0000002929
1621;1000000000000001246;9816000038;000002;1;;000002;1000000001;A100;"76;000";CJ;0000002931
1621;1000000000000001246;9816000038;000003;1;;000003;1000000001;A100;"3;000";CJ;0000002933
1624;1000000000000001249;9816000042;000001;1;161;000001;1000000017;A100;"6;000";CJ;0000002935
1624;1000000000000001249;9816000042;000002;1;;000002;1000000017;A100;"1;000";CJ;0000002937
1624;1000000000000001249;9816000042;000003;1;;000003;1000000017;A100;"9;000";CJ;0000002939
1624;1000000000000001249;9816000042;000004;1;;000004;1000000017;A100;"37;000";CJ;0000002941
1624;1000000000000001249;9816000042;000005;1;;000005;1000000017;A100;"19;000";CJ;0000002943
1629;1000000000000001254;9816000043;000001;1;166;000001;1000000028;A100;"15;000";CJ;0000002945
1629;1000000000000001254;9816000043;000002;1;;000002;1000000028;A100;"10;000";CJ;0000002947
1629;1000000000000001254;9816000043;000003;1;;000003;1000000028;A100;"25;000";CJ;0000002949
1629;1000000000000001254;9816000043;000004;1;;000004;1000000028;A100;"4;000";CJ;0000002951
1629;1000000000000001254;9816000043;000005;1;;000005;1000000028;A100;"14;000";CJ;0000002953
1629;1000000000000001254;9816000043;000006;1;;000006;1000000028;A100;"12;000";CJ;0000002955
1636;1000000000000001261;9816000044;000001;1;172;000001;1000000009;A100;"12;000";CJ;0000002960
1636;1000000000000001261;9816000044;000002;1;;000002;1000000009;A100;"1;000";CJ;0000002962
1636;1000000000000001261;9816000044;000003;1;;000003;1000000009;A100;"1;000";CJ;0000002964
1636;1000000000000001261;9816000044;000004;1;;000004;1000000009;A100;"46;000";CJ;0000002966
1636;1000000000000001261;9816000044;000005;1;;000005;1000000009;A100;"1;000";CJ;0000002968
1636;1000000000000001261;9816000044;000006;1;;000006;1000000009;A100;"19;000";CJ;0000002970
1642;1000000000000001267;9816000045;000001;1;178;000001;1000000009;A100;"8;000";CJ;0000002972
1642;1000000000000001267;9816000045;000002;1;;000002;1000000009;A100;"60;000";CJ;0000002974
1642;1000000000000001267;9816000045;000003;1;;000003;1000000009;A100;"4;000";CJ;0000002976
1642;1000000000000001267;9816000045;000004;1;;000004;1000000009;A100;"8;000";CJ;0000002978
