Cod.,Tipo Movimiento,Cod.,A Sucursal Destino,Cod.,Desde Sucursal Envio,Partida,Serial,Docum.SAP,LOTE SAP,Nro.Pesada,Nro.Remito,Fecha Oper.,Fecha,Hora,Cod.,Especie,Cod.,Variedad,Estado,Fec.Cosec.,Cod.,Productor,Cod.,Origen,Cod.,Lote,Cod.,Color,Trazabil.,RENSPA,U.P.,Certif.,GG,UE,Peso,Bdjas.,Cam.
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424964,2,4900042260,0000001248,, 0182-00000342,16/03/2016,16/03/2016,12:07,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,2,PINTO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,400,20,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424968,3,4900043086,0000001310,, 0028-00005316,16/03/2016,16/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,7,VERDE OSCURO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424975,2,4900043088,0000001311,, 0001-00000601,16/03/2016,16/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,1,LOTE 1,7,VERDE OSCURO,A8N 01,23.004.9.00012/00,TU-0452-001,,NO,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424979,2,4900043090,0000001312,, 0013-00007193,16/03/2016,16/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,7,VERDE OSCURO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424967,3,4900043136,0000001337,, 0182-00000345,16/03/2016,16/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,1,VERDE,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,400,20,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424998,2,4900043079,0000001306,, 0182-00000346,18/03/2016,18/03/2016,06:17,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,10,LOTE 10,8,VERDE NEGRO,80A 11,23.010.0.00137/00,TU-0154-010,,SI,NO,6400,320,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,2,4900043081,0000001307,, 0182-00000351,18/03/2016,18/03/2016,06:18,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,8,VERDE NEGRO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,3,4900043083,0000001308,, 0182-00000351,18/03/2016,18/03/2016,06:19,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,8,VERDE NEGRO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425005,2,4900043084,0000001309,, 0182-00000353,18/03/2016,18/03/2016,09:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,8,VERDE NEGRO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424968,2,4900042529,0000001280,, 0028-00005316,18/03/2016,18/03/2016,09:07,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,8,VERDE NEGRO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,4800,240,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425025,3,4900044891,0000001947,, 0028-00005322,18/03/2016,18/03/2016,18:19,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,6,VERDE CLARO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,5600,280,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424990,2,4900043091,0000001313,, 0182-00000348,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,8,VERDE NEGRO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424986,2,4900043093,0000001314,, 0182-00000349,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,8,VERDE NEGRO,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,6400,320,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424977,2,4900043095,0000001315,, 0001-00000602,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,2,LOTE 2,8,VERDE NEGRO,A8N 02,23.004.9.00012/00,TU-0452-002,,NO,NO,1600,80,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424967,2,4900043096,0000001316,, 0182-00000345,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,8,VERDE NEGRO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,4800,240,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425012,2,4900043103,0000001318,, 0028-00005321,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,8,VERDE NEGRO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424996,2,4900043104,0000001319,, 0013-00007190,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,8,VERDE NEGRO,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424994,2,4900043106,0000001320,, 0013-00007192,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,8,VERDE NEGRO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425005,3,4900043110,0000001321,, 0182-00000353,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,1,VERDE,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,6400,320,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424990,3,4900043111,0000001322,, 0182-00000348,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,1,VERDE,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,5600,280,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425009,2,4900043112,0000001323,, 0182-00000354,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,1,VERDE,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424976,2,4900043114,0000001324,, 0001-00000604,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,2,LOTE 2,1,VERDE,A8N 02,23.004.9.00012/00,TU-0452-002,,NO,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424964,3,4900043115,0000001325,, 0182-00000342,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,1,VERDE,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,4800,240,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425010,3,4900043117,0000001326,, 0028-00005320,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,1,VERDE,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,1600,80,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425012,3,4900043119,0000001327,, 0028-00005321,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,1,VERDE,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424996,3,4900043120,0000001328,, 0013-00007190,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,1,VERDE,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,1600,80,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425033,3,4900043439,0000001417,, 0001-00000606,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,7,VERDE OSCURO,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,6400,320,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424998,3,4900043124,0000001330,, 0182-00000346,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,10,LOTE 10,7,VERDE OSCURO,80A 11,23.010.0.00137/00,TU-0154-010,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,4,4900043126,0000001331,, 0182-00000351,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,7,VERDE OSCURO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424989,2,4900043428,0000001413,, 0013-00007191,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,6,VERDE CLARO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,6400,320,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424994,4,4900043427,0000001412,, 0013-00007192,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,6,VERDE CLARO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,12000,600,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425013,2,4900043425,0000001411,, 0126-00001367,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,18400,920,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425002,2,4900043423,0000001410,, 0126-00001368,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,18400,920,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425005,6,4900043422,0000001409,, 0182-00000353,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,1,VERDE,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,6400,320,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424996,4,4900043345,0000001374,, 0013-00007190,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,6,VERDE CLARO,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,8000,400,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424990,5,4900043417,0000001407,, 0182-00000348,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,6,VERDE CLARO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,3200,160,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425001,7,4900043416,0000001406,, 0182-00000352,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,6,VERDE CLARO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,4000,200,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425001,6,4900043415,0000001405,, 0182-00000352,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,6,VERDE CLARO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,800,40,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425004,2,4900043414,0000001404,, 0126-00001369,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,10400,520,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425005,5,4900043413,0000001403,, 0182-00000353,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,1,VERDE,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,3200,160,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,6,4900043412,0000001402,, 0182-00000351,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,1,VERDE,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,5,4900043411,0000001401,, 0182-00000351,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,1,VERDE,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424998,4,4900043408,0000001400,, 0182-00000346,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,10,LOTE 10,1,VERDE,80A 11,23.010.0.00137/00,TU-0154-010,,SI,NO,3200,160,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424968,7,4900043405,0000001399,, 0028-00005316,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,1,VERDE,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,3200,160,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424994,3,4900043402,0000001398,, 0013-00007192,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,1,VERDE,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424968,6,4900043401,0000001397,, 0028-00005316,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,1,VERDE,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,4000,200,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424974,2,4900043397,0000001396,, 0001-00000525,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,1,LOTE 1,1,VERDE,A8N 01,23.004.9.00012/00,TU-0452-001,,NO,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425037,2,4900043394,0000001395,, 0126-00001371,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,15200,760,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425050,2,4900043373,0000001388,, 0001-00000607,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,6,VERDE CLARO,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,800,40,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425024,2,4900043379,0000001389,, 0028-00005323,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,6,VERDE CLARO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,9600,480,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424995,3,4900043386,0000001392,, 0182-00000347,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,6,VERDE CLARO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,5600,280,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424986,3,4900043389,0000001393,, 0182-00000349,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,6,VERDE CLARO,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425003,2,4900043443,0000001419,, 0013-00007197,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,20,LOTE 20,6,VERDE CLARO,07C 07,23.005.0.10046/00,TU-0174-003,,SI,NO,8800,440,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425034,2,4900043435,0000001416,, 0001-00000605,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,1,VERDE,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,14400,720,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425007,2,4900043392,0000001394,, 0008-00013862,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,6,VERDE CLARO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,7200,360,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425050,3,4900043445,0000001420,, 0001-00000607,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,6,VERDE CLARO,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425008,2,4900043446,0000001421,, 0013-00007195,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,1,VERDE,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,6400,320,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425003,3,4900043447,0000001422,, 0013-00007197,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,20,LOTE 20,1,VERDE,07C 07,23.005.0.10046/00,TU-0174-003,,SI,NO,6400,320,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425033,4,4900043449,0000001423,, 0001-00000606,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,1,VERDE,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425000,3,4900043453,0000001424,, 0029-00005251,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,26,LOTE 8,8,VERDE NEGRO,18A 12,23.001.0.10072/00,TU-0157-008,,SI,NO,9600,480,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424988,3,4900043441,0000001418,, 0013-00007191,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,6,VERDE CLARO,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,4800,240,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424966,2,4900044894,0000001949,, 0182-00000344,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,6,VERDE CLARO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,16400,820,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424974,3,4900044892,0000001948,, 0001-00000525,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,1,LOTE 1,6,VERDE CLARO,A8N 01,23.004.9.00012/00,TU-0452-001,,NO,NO,16000,800,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425010,2,4900043098,0000001317,, 0028-00005320,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,8,VERDE NEGRO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,1600,80,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,10,4900044881,0000001932,, 0182-00000351,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,6,VERDE CLARO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,9,4900044880,0000001931,, 0182-00000351,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,6,VERDE CLARO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,4800,240,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425033,5,4900043456,0000001426,, 0001-00000606,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,8,VERDE NEGRO,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425008,3,4900043455,0000001425,, 0013-00007195,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,8,VERDE NEGRO,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,800,40,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425004,3,4900043418,0000001408,, 0126-00001369,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,1,VERDE,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,6400,320,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425033,2,4900043433,0000001415,, 0001-00000606,18/03/2016,18/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,6,VERDE CLARO,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,15200,760,4
